committee_id,committee_name,report_year,report_type,image_number,filing_form,link_id,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,disbursement_purpose_category,memo_code,memo_code_full,memo_text,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,two_year_transaction_period,amendment_indicator,amendment_indicator_desc,schedule_type,schedule_type_full,load_date,sub_id,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,pdf_url,line_number_label,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_employer,payee_occupation,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,ref_disp_excess_flg,comm_dt,spender_committee_type,spender_committee_org_type,spender_committee_designation
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136503,F3P,4071620191659583346,23,500059649,1340976,IND,INDIVIDUAL,,,"MURPHY, MACKENZIE M.",MERRIMACK,NH,030542508,,,,,TRAVEL EXPENSES - MILEAGE,MATERIALS,,,,2019-04-16 00:00:00,472.96,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.151,4071620191659630135,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136503,Operating Expenditures,MURPHY,MACKENZIE,M.,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136301,F3P,4071620191659583346,23,500060990,1340976,ORG,ORGANIZATION,,,DELTA AIRLINES,ATLANTA,GA,303200980,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-05-31 00:00:00,473.30,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.445,4071620191659628920,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136301,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136683,F3P,4071620191659583346,23,500060832,1340976,ORG,ORGANIZATION,,,E-Z RENT-A-CAR,ORLANDO,FL,328097893,,,,,TRAVEL EXPENSES,MATERIALS,X,,*,2019-04-16 00:00:00,474.47,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.271,4071620191659631218,,500060819,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136683,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136701,F3P,4071620191659583346,23,500063200,1340976,ORG,ORGANIZATION,,,THE RAJ HOTEL,FAIRFIELD,IA,525569085,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-06-14 00:00:00,475.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.281,4071620191659631326,,500061661,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136701,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136689,F3P,4071620191659583346,23,500063160,1340976,ORG,ORGANIZATION,,,AMERICAN AIRLINES,FORT WORTH,TX,761552603,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-06-14 00:00:00,479.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.273,4071620191659631256,,500061661,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136689,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936776,F3P,4101520191674204872,23,500065431,1357668,ORG,ORGANIZATION,,,CA STATE COMPENSATION INSURANCE FUND,SAN FRANCISCO,CA,941207441,,,,,WORKERS' COMPENSATION INSURANCE,MATERIALS,,,,2019-09-27 00:00:00,479.13,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.244,4102520191675424451,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936776,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136327,F3P,4071620191659583346,23,500059196,1340976,ORG,ORGANIZATION,,,"ELB PRODUCTIONS, INC.",VENICE,CA,902913935,,,,,VIDEO EDITING,OTHER,,,,2019-04-26 00:00:00,480.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.463,4071620191659629076,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136327,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136651,F3P,4071620191659583346,23,500060314,1340976,ORG,ORGANIZATION,,,UNITED AIRLINES,CHICAGO,IL,606660100,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-05-16 00:00:00,480.30,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.249,4071620191659631027,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136651,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136672,F3P,4071620191659583346,23,500061267,1340976,ORG,ORGANIZATION,,,UNITED AIRLINES,CHICAGO,IL,606660100,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-17 00:00:00,480.60,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.262,4071620191659631152,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136672,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136193,F3P,4071620191659583346,23,500059043,1340976,ORG,ORGANIZATION,,,AMERICAN AIRLINES,FORT WORTH,TX,761552603,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-04-29 00:00:00,481.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.373,4071620191659628268,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136193,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136135,F3P,4071620191659583346,23,500059687,1340976,ORG,ORGANIZATION,,,AMAZON.COM,SEATTLE,WA,981442734,,,,,OFFICE AND EVENT SUPPLIES,OTHER,X,,*,2019-03-12 00:00:00,481.80,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.335,4071620191659627922,,500059501,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136135,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136645,F3P,4071620191659583346,23,500059135,1340976,ORG,ORGANIZATION,,,UNITED AIRLINES,CHICAGO,IL,606660100,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-04-15 00:00:00,482.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.245,4071620191659630991,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136645,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136297,F3P,4071620191659583346,23,500060471,1340976,ORG,ORGANIZATION,,,DELTA AIRLINES,ATLANTA,GA,303200980,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-05-17 00:00:00,483.30,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.443,4071620191659628896,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136297,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136195,F3P,4071620191659583346,23,500060264,1340976,ORG,ORGANIZATION,,,AMERICAN AIRLINES,FORT WORTH,TX,761552603,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-05-03 00:00:00,485.30,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.375,4071620191659628282,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136195,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136409,F3P,4071620191659583346,23,500062423,1340976,IND,INDIVIDUAL,,,"HENSLEY, JORDON M",CEDAR RAPIDS,IA,524031067,,,,,TRAVEL EXPENSES - MILEAGE,MATERIALS,,,,2019-05-14 00:00:00,487.78,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.086,4071620191659629569,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136409,Operating Expenditures,HENSLEY,JORDON,M,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136685,F3P,4071620191659583346,23,500060833,1340976,ORG,ORGANIZATION,,,SOUTHWEST AIRLINES,DALLAS,TX,75235,,,,,TRAVEL EXPENSES,MATERIALS,X,,*,2019-04-16 00:00:00,487.97,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.271,4071620191659631230,,500060819,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136685,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136303,F3P,4071620191659583346,23,500061296,1340976,ORG,ORGANIZATION,,,DELTA AIRLINES,ATLANTA,GA,303200980,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-03 00:00:00,488.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.445,4071620191659628930,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136303,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136304,F3P,4071620191659583346,23,500061299,1340976,ORG,ORGANIZATION,,,DELTA AIRLINES,ATLANTA,GA,303200980,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-17 00:00:00,488.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.447,4071620191659628936,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136304,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136118,F3P,4071620191659583346,23,500060661,1340976,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,,,,,CREDIT CARD PROCESSING FEES,OTHER,,,,2019-06-10 00:00:00,489.72,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.324,4071620191659627822,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136118,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136239,F3P,4071620191659583346,23,500060377,1340976,ORG,ORGANIZATION,,,AVIS RENTAL CAR,PARSIPPANY,NJ,070543826,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-05-16 00:00:00,490.49,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.403,4071620191659628547,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136239,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136442,F3P,4071620191659583346,23,500061861,1340976,ORG,ORGANIZATION,,,JETBLUE,SALT LAKE CITY,UT,841216922,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-24 00:00:00,491.29,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.107,4071620191659629766,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136442,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136442,F3P,4071620191659583346,23,500061862,1340976,ORG,ORGANIZATION,,,JETBLUE,SALT LAKE CITY,UT,841216922,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-24 00:00:00,491.29,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.107,4071620191659629768,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136442,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936779,F3P,4101520191674204872,23,500063659,1357668,ORG,ORGANIZATION,,,DELTA AIRLINES,ATLANTA,GA,303200980,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-07-05 00:00:00,492.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.246,4102520191675424471,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936779,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136663,F3P,4071620191659583346,23,500061239,1340976,ORG,ORGANIZATION,,,UNITED AIRLINES,CHICAGO,IL,606660100,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-03 00:00:00,493.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.258,4071620191659631100,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136663,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136649,F3P,4071620191659583346,23,500060308,1340976,ORG,ORGANIZATION,,,UNITED AIRLINES,CHICAGO,IL,606660100,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-05-03 00:00:00,493.30,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.247,4071620191659631015,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136649,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136218,F3P,4071620191659583346,23,500061343,1340976,ORG,ORGANIZATION,,,AMERICAN AIRLINES,FORT WORTH,TX,761552603,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-19 00:00:00,494.30,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.39,4071620191659628419,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136218,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136218,F3P,4071620191659583346,23,500061344,1340976,ORG,ORGANIZATION,,,AMERICAN AIRLINES,FORT WORTH,TX,761552603,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-19 00:00:00,494.30,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.39,4071620191659628421,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136218,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936827,F3P,4101520191674204872,23,500064105,1357668,ORG,ORGANIZATION,,,THE UPS STORE,DUBLIN,CA,945682324,,,,,SHIPPING,OTHER,X,,*,2019-07-02 00:00:00,496.46,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.281,4102520191675424759,,500064102,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936827,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136515,F3P,4071620191659583346,23,500060444,1340976,ORG,ORGANIZATION,,,ORBITZ,CHICAGO,IL,606612559,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-05-13 00:00:00,497.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.158,4071620191659630209,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136515,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136129,F3P,4071620191659583346,23,500060357,1340976,ORG,ORGANIZATION,,,ALASKA AIRLINES,SEATTLE,WA,981885304,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-05-06 00:00:00,498.30,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.331,4071620191659627884,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136129,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136129,F3P,4071620191659583346,23,500060358,1340976,ORG,ORGANIZATION,,,ALASKA AIRLINES,SEATTLE,WA,981885304,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-05-14 00:00:00,498.30,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.331,4071620191659627886,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136129,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136295,F3P,4071620191659583346,23,500059579,1340976,ORG,ORGANIZATION,,,DELTA AIRLINES,ATLANTA,GA,303200980,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-03-25 00:00:00,498.30,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.441,4071620191659628886,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136295,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136663,F3P,4071620191659583346,23,500061237,1340976,ORG,ORGANIZATION,,,UNITED AIRLINES,CHICAGO,IL,606660100,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-03 00:00:00,498.30,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.256,4071620191659631096,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136663,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136155,F3P,4071620191659583346,23,500063299,1340976,ORG,ORGANIZATION,,,DELTA AIRLINES,ATLANTA,GA,303200980,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-05-14 00:00:00,499.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.348,4071620191659628042,,500059455,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136155,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136209,F3P,4071620191659583346,23,500061317,1340976,ORG,ORGANIZATION,,,AMERICAN AIRLINES,FORT WORTH,TX,761552603,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-17 00:00:00,499.30,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.383,4071620191659628367,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136209,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136209,F3P,4071620191659583346,23,500061318,1340976,ORG,ORGANIZATION,,,AMERICAN AIRLINES,FORT WORTH,TX,761552603,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-17 00:00:00,499.30,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.383,4071620191659628369,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136209,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136260,F3P,4071620191659583346,23,500059947,1340976,IND,INDIVIDUAL,,,"BLOOM, JAMES",CHICAGO,IL,606153762,,,,,EVENT STAFFING,OTHER,,,,2019-05-23 00:00:00,500.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.418,4071620191659628673,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136260,Operating Expenditures,BLOOM,JAMES,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136272,F3P,4071620191659583346,23,500059908,1340976,ORG,ORGANIZATION,,,COCO CABANA,DUBLIN,CA,945684608,,,,,EVENT VENUE,OTHER,,,,2019-04-15 00:00:00,500.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.425,4071620191659628744,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136272,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136288,F3P,4071620191659583346,23,500062247,1340976,IND,INDIVIDUAL,,,"D'ADDABBO, JENNIFER",PLEASANTON,CA,945664621,,,,,INTERN STIPEND,MATERIALS,,,,2019-06-27 00:00:00,500.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.436,4071620191659628840,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136288,Operating Expenditures,D'ADDABBO,JENNIFER,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136518,F3P,4071620191659583346,23,500062287,1340976,IND,INDIVIDUAL,,,"PARKER, KELSEA",WALNUT CREEK,CA,945966325,,,,,INTERN STIPEND,MATERIALS,,,,2019-06-28 00:00:00,500.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.161,4071620191659630227,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136518,Operating Expenditures,PARKER,KELSEA,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136709,F3P,4071620191659583346,28A,500062226,1340976,IND,INDIVIDUAL,,,"LAWSON, KRISTINA DANIEL",WALNUT CREEK,CA,945966003,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,CONTRIBUTION REFUND,REFUNDS,,,,2019-06-30 00:00:00,500.00,,,,,,,,,,,,,P2020,,PRIMARY,2020,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.286,4071620191659631372,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136709,Refunds of Contributions to Individuals/Persons Other Than Political Committees,LAWSON,KRISTINA,DANIEL,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136711,F3P,4071620191659583346,29,500061058,1340976,ORG,ORGANIZATION,,,ORANGE RIBBONS FOR JAIME,PARKLAND,FL,330671463,,,,,DONATION,OTHER,,,,2019-05-01 00:00:00,500.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.288,4071620191659631380,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136711,Other Disbursements,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936806,F3P,4101520191674204872,23,500063626,1357668,IND,INDIVIDUAL,,,"MACHADO, RYAN",CANYON COUNTRY,CA,913873882,,,,,FELLOW STIPEND,MATERIALS,,,,2019-07-10 00:00:00,500.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.265,4102520191675424633,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936806,Operating Expenditures,MACHADO,RYAN,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136130,F3P,4071620191659583346,23,500060362,1340976,ORG,ORGANIZATION,,,ALASKA AIRLINES,SEATTLE,WA,981885304,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-05-20 00:00:00,503.30,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.332,4071620191659627894,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136130,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136668,F3P,4071620191659583346,23,500061255,1340976,ORG,ORGANIZATION,,,UNITED AIRLINES,CHICAGO,IL,606660100,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-14 00:00:00,503.30,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.26,4071620191659631128,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136668,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136316,F3P,4071620191659583346,23,500062566,1340976,ORG,ORGANIZATION,,,HILTON BOSTON LOGAN AIRPORT,BOSTON,MA,021285500,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-05-31 00:00:00,504.68,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.454,4071620191659629010,,500061140,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136316,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
